,X_draw_graph_fa-0,X_draw_graph_fa-1
cell_104456,15811.466284706736,-4692.729273000398
cell_103786,-12646.617405402474,2301.1225887361616
cell_106730,-10766.34424882536,3334.5862588957993
cell_111197,-11324.227607402914,2556.2971894654356
cell_103544,-10065.298503785836,4034.7188022241758
cell_103733,-11873.098252780159,2102.6521447803325
cell_15988,-9585.93210791612,2580.6856785541827
cell_105199,12834.041344330264,-3791.0492678495752
cell_15130,-8363.360595360105,3070.3069498876876
cell_105951,-13465.811393599843,2100.745848631852
cell_28053,-10965.573884073017,-3124.714557643811
cell_112826,-13495.080181252506,1738.2750985659811
cell_29060,-9859.221746679608,-1388.993151551945
cell_107985,15933.446802291159,-4619.352343950989
cell_108396,-10903.856508284884,3211.6973961803783
cell_109772,-11548.18550844136,2705.3773274913956
cell_16097,-624.1320551241663,310.5719149444696
cell_107239,-875.4162155898938,-501.98632771516327
cell_28998,-9515.044105074221,-2380.9929119679423
cell_14191,-11520.625377727787,2331.8712628538624
cell_107006,-6719.381828062686,3715.8902355814157
cell_111360,-3337.0737321750667,662.0910202662092
cell_106875,-10447.217650802131,3417.216196119687
cell_114105,7721.586962392285,-1977.799293116898
cell_14544,-10601.119816931145,4800.238027516921
cell_103862,-12071.452580178386,2221.8920457539
cell_114441,14641.660324047018,-4677.14897407497
cell_113198,-3247.665599662466,520.0777858639259
cell_16000,-7948.851446095423,4801.067428532139
cell_113849,24009.50056968527,-6876.343553264808
cell_113016,-8977.288427247895,5337.113783214557
cell_16142,-3102.794382274453,1616.0372612107003
cell_109034,-12541.877990607087,1357.695034085027
cell_104993,-8409.893591217104,2185.9466556534976
cell_108894,-12112.041460811583,2387.7055637920657
cell_107964,-9985.891915791703,2984.4256286711175
cell_104745,-3480.834620393733,918.6406894540874
cell_29134,-11176.050140531832,1026.8595624564937
cell_105250,-12534.327763450368,2151.8759108476547
cell_110425,27745.47065554206,-6171.760498772329
cell_107632,-5836.125977635724,858.0256919478954
cell_112357,17809.044474933726,-5343.5657044119835
cell_108250,-11380.886281431547,2243.3513873080933
cell_104047,1412.9852805209325,-79.54680821236994
cell_113856,-9869.743497416232,3366.472882567292
cell_30288,-10860.715628106793,-3468.174610426587
cell_110108,18069.14234646842,-5533.9866024617095
cell_111307,-13447.733749731735,1627.149764182144
cell_103640,-9071.16624722906,2270.30411203003
cell_105463,1175.7517263039354,-1527.3087814450348
cell_106915,-6402.889222920641,1515.1881223449866
cell_111796,-1428.7526334774154,174.7860025177674
cell_14252,-2871.539558831422,1523.9370859704352
cell_112267,-2270.3557637569843,328.5129739586429
cell_111214,17415.441130573898,-6871.001766391574
cell_105666,-13205.21364664955,1994.9350297762896
cell_112281,-12696.930755242996,1814.9169472157932
cell_29313,-7941.47538575799,-1964.619318356564
cell_14725,-10862.412001986246,3675.782009982921
cell_14517,-9857.029914444087,4240.49037562235
cell_14884,-10146.309633483985,4468.269926534849
cell_104191,19851.246151319363,-6257.9978740804
cell_107548,-11079.797883686111,1374.5152324482503
cell_14372,-10588.951695994512,3928.560816503328
cell_103847,-9366.452870113599,2371.591467605845
cell_109702,-10008.546808777379,2068.2343314896316
cell_104040,-5172.425518737944,1259.1807775110271
cell_103826,26005.774115886252,-6551.538443664736
cell_104897,-9721.546420882278,2367.110917388405
cell_114397,15524.300766223205,-4050.5077944769887
cell_109708,-10917.345217714344,2209.2937822431345
cell_111508,-13382.220770732121,2969.027145603124
cell_109810,-3685.4237508584083,1282.7617034775599
cell_29807,-8179.111637371255,-2307.2853462918556
cell_15050,-6128.110567286783,3410.5437568437346
cell_30087,-8390.26516038663,-2186.3773634488293
cell_106904,142.83093998180559,-291.5012435922994
cell_114059,-13475.320708421852,1773.8235854075326
cell_14567,-7981.549809464473,1847.6783521494183
cell_30132,-9398.580366508151,-2590.3973860428473
cell_106618,-3823.8421957682976,1168.662952609513
cell_107219,-3968.713558674601,355.18179409820124
cell_15499,-636.4153792072817,849.4340664763724
cell_111779,-13288.589672958478,1891.1879858687962
cell_104685,-6098.961124306554,517.5664949925823
cell_112313,-8328.253181426295,1689.3518105670635
cell_105483,-11567.638606409646,3994.4935170862336
cell_29274,-11979.41699574969,-115.02300982228292
cell_111248,-5529.485201209013,1980.2437415708046
cell_110586,375.227262850841,243.88256452306834
cell_103497,-10879.410628726297,2336.207655429703
cell_29116,-7209.153587921707,-2352.9213438900024
cell_106593,665.6360706172704,644.7933395774938
cell_104556,-4759.000730476657,700.7463022869086
cell_113605,-4673.239394615078,1451.0524885950251
cell_14065,-11227.103681189645,4283.988017971482
cell_104231,-10719.108505311502,1987.0083667676367
cell_27817,-1025.1792741420588,-962.1164620041102
cell_109809,16399.735579064138,-4690.31548361351
cell_109267,-12975.589948779927,1362.7604961277675
cell_108448,-1101.6328285862567,3190.9692934712466
cell_28999,-8155.582383762892,-2117.618391676621
cell_104052,25321.0413415244,-6593.237969876038
cell_108754,16350.429343103475,-4479.0436180351735
cell_29314,552.5924287002227,-1150.8069265848658
cell_108060,76.87506012649179,4674.502406197556
cell_14451,-10254.441662917348,5598.797631325733
cell_103612,-7251.228362785275,1583.548242646851
cell_104579,28715.650369604988,-6505.877341880779
cell_29236,22189.80319954088,-6613.471274615042
cell_27735,-9967.90187424381,-640.1925660558619
cell_106724,-11665.596210444848,2393.5371386386237
cell_112151,-7743.1561427049,2922.154538130382
cell_28471,-10721.907964646964,-1382.7429477258395
cell_107015,13981.84366368241,-4430.543762174466
cell_111746,-12390.158525283015,1653.9349074083382
cell_15236,-3005.6207850104324,788.5002279227416
cell_29881,-4026.8758785668592,-1014.5097376649115
cell_14058,-7771.3112018042675,914.0274101927465
cell_28791,-2077.553556882749,-513.349726177968
cell_108185,-166.58282768232425,-726.3901927047451
cell_113841,31746.711026921777,-5142.735497275448
cell_107933,-999.1437676923099,1166.4936150430406
cell_15562,-10706.745311965271,3175.302564987786
cell_110047,-9767.754301640458,2806.720099020521
cell_104219,-8486.490987917217,1492.4957775747912
cell_105216,-13452.203233784541,1701.649948576356
cell_30081,-11845.80699652799,-107.8473636087858
cell_110778,26455.195528814977,-8735.147474429701
cell_29871,-5913.643484985849,-2687.5881261701334
cell_112647,-10677.249623937261,1650.8867031111868
cell_109674,-11338.17215190208,2713.0100471782835
cell_104425,18991.87557559233,-6964.863807143948
cell_106385,-10358.811439960818,2299.9504361713475
cell_112569,-7722.310833511304,2229.5897545140797
cell_105936,13772.981404295779,-3921.022737607703
cell_110122,2720.383488127004,-1523.4709670915468
cell_106562,15377.354905367665,-4220.704248753075
cell_114262,-3375.798350545949,1017.1294150818525
cell_104159,17487.846109798622,-4367.151094715904
cell_111009,-2809.8960265331702,141.52527474928402
cell_28039,-9921.57254632186,-3351.266471217464
cell_29897,-11048.772264963662,-508.4038199851012
cell_105004,-9797.745491765323,2472.1654547832763
cell_14418,-6005.924407297342,2823.83281959613
cell_14404,-1666.8042846724875,1828.6959815258479
cell_30191,26786.470502974997,-6507.108194386529
cell_28690,-8060.271342323291,-2492.4185688975062
cell_110347,20757.735852985094,-6917.568864011082
cell_105808,-4410.094675895382,525.1326126584502
cell_14140,-8302.589723379868,4316.363470559464
cell_111104,-13043.357350045833,2060.7123142126143
cell_109041,18687.124325164623,-5683.311772856185
cell_30053,18925.801316289395,-6654.577102187616
cell_110326,-5053.614292507377,1282.613541628673
cell_28977,-7494.630935160998,-2651.1073412106593
cell_111266,-2816.085905799659,1319.0702428536765
cell_107689,-5549.475121984309,1466.5812270431802
cell_29655,-9857.615546873416,-2680.5098584727425
cell_105568,6855.1116161288755,-1932.8440296363149
cell_110681,-2063.282219155484,179.28343552122874
cell_109331,-11961.263871293022,2250.6972969386666
cell_112900,26144.848448535064,-6228.1668447423735
cell_28697,-10258.340312102266,-1925.1223829368323
cell_112351,-3276.2855052748337,542.3128202620138
cell_105736,21829.888477748114,-6896.982717022833
cell_14729,-10232.553836556614,5139.967086370321
cell_29170,-6347.372831178888,-2450.5051217131154
cell_108516,25154.00254659084,-8141.298677425896
cell_112957,-9414.98509211048,1264.5478889458866
cell_30347,-5346.973494423583,-1510.5654512824663
cell_113677,11106.420834327542,-3202.3258640107324
cell_104150,-8445.903475448631,2094.315574815356
cell_105556,-2687.602950621548,335.39151311188624
cell_28793,-11247.79231221963,-98.2271991512806
cell_113889,-12887.155085855382,2948.7348015975117
cell_105200,-10738.133556459437,3432.2640345594295
cell_114553,-13222.513898425801,1366.4766044429955
cell_29750,-10059.113710111907,-1931.5693722334472
cell_109017,-3204.644308544862,481.24837268824484
cell_112808,17702.228745977343,-4911.237130057388
cell_29111,-10049.205918661033,-2434.362413675789
cell_108011,7721.469095697245,-3236.8404213915937
cell_112801,-1669.2742297831524,490.81201930878274
cell_113406,-2011.6353448730238,315.86543386696496
cell_27999,21841.02884418269,-6805.846500814998
cell_14239,-11806.667269638008,3902.0291973757794
cell_29521,-8209.006053925912,-960.8804959862741
cell_107161,-2926.317089842073,-424.573669815156
cell_29321,-10624.743651561297,-2989.392094154731
cell_27813,37580.83088895062,-456.43946500265827
cell_27795,18413.269489459344,-4955.615018738169
cell_103558,-10445.09003424464,3521.2331592113123
cell_104841,-12360.623416630566,2351.0436842654694
cell_106643,20468.829915609676,-5696.767951602417
cell_107152,-12164.970329080921,2579.6033251142453
cell_105104,21520.97008444792,-6275.826349465372
cell_109184,-13420.741960976175,1333.9152383918763
cell_107476,-11911.28808166942,2671.584984142837
cell_103811,-11616.57337032801,2553.8832829676794
cell_78133,-961.7564396247974,640.0437347527428
cell_83740,-9954.394467521479,3876.285132888844
cell_84905,-11510.147807972282,5750.540468967814
cell_62222,-9220.901027682792,-1890.629649487652
cell_81266,-9406.673012803727,5737.455708458656
cell_78605,-9218.961381733785,3291.030046668593
cell_91002,5266.781052291699,-2299.893246407455
cell_81017,20840.328571136448,-5874.2417022606505
cell_84006,-8299.774700534448,2697.0578152767803
cell_89617,32614.731414349626,-4633.510789898576
cell_86558,-3112.6987284803645,1854.1025885232318
cell_89214,16890.011978417406,-4751.644990935423
cell_78549,-11095.798801795487,4861.39026565449
cell_79656,22774.294694225504,-6817.4676768194695
cell_81794,20747.771573937767,-5258.995382347465
cell_78212,-11377.074580569026,5102.473936487034
cell_81758,-10035.796685936086,4514.80500196469
cell_81284,836.2254570085847,-129.75485013271768
cell_80857,15927.174961101466,-4423.384674388398
cell_62601,-8175.664581755281,-2946.8498353563527
cell_62367,-6757.6401456864405,-2949.310632547676
cell_84125,23183.67108981232,-7116.386880245571
cell_86861,-5406.939901284309,3271.8961700117566
cell_89721,17773.504268128843,-5799.911604739859
cell_87736,15253.7508360467,-4342.7334410439935
cell_88405,-3707.035449255058,1797.4658857155669
cell_86330,16316.65971925934,-4311.35620747138
cell_80467,-11261.664924586184,5469.522384561535
cell_83837,-9867.8259417043,4875.337472082712
cell_63012,-6275.043274737823,-3135.2243186098885
cell_82587,826.3863424964492,5345.052392931438
cell_85833,19373.81806683729,-5724.802241383808
cell_82147,-12625.643734547395,5386.787066437545
cell_89860,-12032.04928272517,5176.052826387662
cell_62280,-7443.568100041625,-3190.9464065072366
cell_80602,-3954.1328455759995,2094.9662466953882
cell_81256,10149.37165478013,-2960.2959917476637
cell_82255,563.1431980187023,-948.2437475095214
cell_81845,12281.03180155945,-3915.666708376007
cell_80120,-11813.154122923595,4299.6838896033105
cell_79306,-6513.583607849742,4198.687078696591
cell_79206,-7912.987695915957,2499.706575359759
cell_78979,-10114.988346082651,3023.890472470038
cell_86918,16744.463704335925,-3816.1823486766793
cell_80760,17226.697078120837,-6140.756594304506
cell_78756,21411.25514331445,-6383.845534829331
cell_87901,35346.447320090214,-2620.2464122037504
cell_77733,-4209.601484006406,372.06880138423855
cell_87822,-6626.277738520926,4312.173140668823
cell_81165,33385.38851558929,-4066.4612493197124
cell_80405,-10872.92819092314,4532.172066727801
cell_79612,-1256.5019965681633,1873.1865016535662
cell_87770,-10950.831499212205,437.4913308475717
cell_83074,-8595.088417547497,5297.538783696344
cell_84654,23840.092397624936,-7532.1131963259895
cell_82096,-1799.5906741909891,1696.425933191989
cell_80203,20915.789560683752,-5989.327005694919
cell_83387,-4017.38589147108,1152.7717090375875
cell_88439,5222.034436101719,-1339.1558649105386
cell_89458,-4841.862294832268,3100.7874200041983
cell_85272,-3545.4274923092034,2363.438994801116
cell_61859,-9173.920650430497,-3363.4952503966733
cell_85256,-1170.0229425980372,2552.1797347100974
cell_84297,-10490.140602627407,6064.672613145722
cell_82990,-4319.115257072948,2529.3704186243644
cell_85743,-9481.897604757918,5113.789100295527
cell_88344,-9309.63115604766,6224.20184376411
cell_80404,18777.999869394174,-5361.886129250739
cell_82476,-10049.603780764211,5978.903960981751
cell_88010,-11397.10002014503,6249.082734082485
cell_86743,-12453.345209318964,4785.8829385068475
cell_80145,17812.333585085802,-4885.928043499471
cell_80753,-10691.17545617685,4418.083260749422
cell_62174,-10206.030305898044,-1366.3269074874495
cell_62206,-8272.549284650831,-2857.0728043881804
cell_80461,-6289.580815256696,4228.716278873779
cell_84925,-10015.408714136007,5203.508992673299
cell_86377,33430.749850417706,-4291.747383776306
cell_90045,-11645.63750421096,4616.176827080362
cell_79161,-7928.514004395199,3969.0448413149606
cell_83699,-10725.547622734513,6180.406650278531
cell_62287,16.575917967529417,-2223.9215585798497
cell_85534,-1004.753830634988,1036.4208883090312
cell_84303,22844.692542470944,-7355.273693734557
cell_90533,19787.061504767826,-5109.251776900145
cell_61971,-7790.63072926886,-3028.7858353228135
cell_89063,3691.6967947370777,-859.1673294526857
cell_90261,896.144109871138,238.60937329706599
cell_90398,-12325.755042804898,5557.4823281821555
cell_87179,9088.499118547681,-3128.990493270246
cell_87386,-1262.452028562137,1040.0210188058716
cell_77282,25791.263907926637,-6374.008452050692
cell_85397,-4289.363647328026,1696.9542768389604
cell_81952,-12635.529123412074,5249.89589748142
cell_89602,19063.873632993567,-5648.832022464982
cell_78562,-3861.955660672547,2589.454313005991
cell_83656,-11962.659700607017,4831.564226989574
cell_80711,16861.46344981824,-3864.226136066404
cell_90480,-727.6830372875271,1049.0125347403875
cell_85551,-12237.282326159777,4425.872016438366
cell_82314,-10953.180184050028,5868.488591087536
cell_89644,12219.46147178476,-3091.7393517457176
cell_87266,-6303.448594860139,4007.9885207728885
cell_80324,-11155.626986187204,2294.790301857852
cell_78776,-12221.076645710944,4232.867271187981
cell_61988,13641.714885417388,-4624.269973593851
cell_85459,17947.077044365346,-3950.404859376617
cell_77952,-9298.330063222103,2840.1035256030996
cell_80283,11957.623460555742,-3694.7583149767465
cell_83575,21388.896900460077,-6005.3930296000935
cell_62977,21785.105852367535,-6955.682750520606
cell_62628,-10338.02828783648,-3239.189458270962
cell_88620,-8504.649049060294,4025.478803683955
cell_87161,31342.965094776035,-5030.69982259922
cell_80788,29.779755185279296,4386.193697459675
cell_81973,-10269.224307546723,5324.520057096524
cell_82983,2793.0339805566914,-1725.3380753452361
cell_80789,24486.27012012279,-6628.942571494851
