Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005634~nucleus	121	38.291139240506325	5.099835975969454E-15	CMAS, GTF2B, GPATCH2, HIKESHI, NUCKS1, CCAR2, CDC14B, NFU1, NPEPPS, CCND2, PIP4K2A, HMGN2, VPS36, PRKCB, USP3, CIRBP, LIG4, SETMAR, ZFP617, MED4, GTF2F2, THOC7, FANCD2, SUB1, GEMIN5, PLATR11, RHNO1, RNASEH2C, MAX, EIF5A2, SNU13, ZFP507, NRADD, OAZ1, RAD51AP1, STRIP1, PCBP4, SWI5, SMYD2, RREB1, SERF2, JUN, ZFP638, DHCR24, SMAD5, PBX1, LSM2, LSM8, PPP5C, CNOT7, RFXAP, SNAI1, INTS7, SERGEF, PKIG, FGFR1, DCP1B, RAD9A, FLT1, MCM9, CELF2, ZFP81, SNX10, BMYC, CTCF, ING4, HINT1, ZFP74, ZMYM5, ENOPH1, YAF2, ZFP810, CNOT6L, SYK, AKTIP, MSL2, DDX51, TFIP11, CCDC117, TERF1, KLF15, TERF2, QTRT1, PHF20L1, TRAF4, SETBP1, TET3, WAC, SDE2, KXD1, MAGEH1, SMARCD2, AU041133, MYCBP, BRAT1, LEF1, GNAI1, POLR2A, PSMB2, SH3BP1, UBN2, TGS1, NRIP1, HSF1, SAP18, ZFP420, ZFP661, RNF20, ZFP952, WTAP, CNBP, TAF11, BLCAP, MEIS2, RAD50, PER3, NFIC, TSR2, TAF5, LPIN3, GZF1	306	5988	29926	1.976199676040534	2.1296298058359753E-12	2.126631601979262E-12	2.0858329141715065E-12
GOTERM_CC_DIRECT	GO:0005829~cytosol	93	29.430379746835445	7.800298653004728E-12	SCOC, DOCK4, ZFP687, RTKN, TES, HIKESHI, LRRC1, NFU1, CDC20, ING4, NPEPPS, HINT1, UCHL1, MAP1LC3B, CCND2, DPYSL5, CAR13, PIP4K2A, VCPKMT, RIOK1, VPS36, TNS3, YAF2, PDK2, XYLB, PLS1, VPS9D1, CNOT6L, SYK, PRKCB, SCRIB, ARAP1, THOC7, TOM1L1, TRAF4, SAPCD2, SETBP1, FANCD2, RPL7L1, SDE2, GEMIN5, KXD1, STX5A, CHST2, ABCB6, EI24, VPS26B, NT5C2, RASGRP2, SPATA7, GNAI1, RAP1B, STRIP1, ABR, SH3BGRL, SH3BP1, KIF3B, PSMB2, BTBD1, PCBP4, HLCS, TGS1, HSF1, NRIP1, SMYD2, SAP18, RAB6A, PAK3, HMGCLL1, SERF2, SASH1, JUN, CNBP, GSR, PYM1, SMAD5, GNMT, TNRC6C, CCDC88A, PPP5C, CNOT7, GNL3L, NDUFAF4, CAPRIN2, SNAI1, SNRNP48, TRIM37, PLCH1, CEP85, SERGEF, LRCH3, DCP1B, FGFR1	306	4458	29926	2.040187721566868	3.252731750613691E-9	1.3509234341337186E-9	1.325006437795422E-9
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	118	37.34177215189873	9.718873626861285E-12	CEP126, TES, TPMT, UXS1, CPNE6, HIKESHI, NUCKS1, CCAR2, CDC14B, NPEPPS, LSM12, CCND2, CDH1, DPYSL5, CAR13, TNS4, HMGN2, TNS3, PLS1, TPM4, PRKCB, USP3, CIRBP, SCRIB, THOC7, TOM1L1, AKAP9, GEMIN5, CARS2, SMYD5, ATXN7L3B, SLAIN1, MTMR4, OAZ1, SKA1, STRIP1, BLOC1S6, KIF3B, BTBD1, HLCS, PCBP4, SMYD2, HOMER1, PYM1, DSTN, DHCR24, SMAD5, PBX1, LSM2, CCDC88A, FGF15, CNOT7, CAPRIN2, SNAI1, INTS7, PLCH1, SERGEF, PKIG, AVL9, LRCH3, RAD9A, DOCK4, ZMYND19, MAST4, CELF2, GPT, LRRC1, PCMTD2, HINT1, UCHL1, MLST8, VCPKMT, ENOPH1, RALGPS2, CNOT6L, SYK, TFIP11, CCDC117, ARAP1, TERF1, RNF144A, QTRT1, COL2A1, TRAF4, TET3, SDE2, EVL, EXOC1, MYCBP, BRAT1, LEF1, NT5C2, NKD1, GNAI1, GNA14, SH3BGRL, POLR2A, PSMB2, SH3BP1, FRZB, TGS1, HSF1, NNAT, SPP1, SAP18, PAK3, SASH1, WTAP, CNBP, GSR, KDF1, BLCAP, PER3, KIF26A, TRIM37, RHEBL1, GZF1, SNTB2	306	6404	29926	1.8020130392360985	4.052778113106115E-9	1.3509234341337186E-9	1.325006437795422E-9
GOTERM_MF_DIRECT	GO:0005515~protein binding	105	33.22784810126582	6.145434357785933E-11	RTKN, GTF2B, D16ERTD472E, CPNE6, EVX1OS, CCAR2, NFU1, CDC20, CCND2, CDH1, DPYSL5, CHORDC1, AP1S2, PIP4K2A, TNS3, PDK2, PLS1, PRKCB, LIG4, SCRIB, MED4, GTF2F2, THOC7, TOM1L1, STIM1, FANCD2, AKAP9, RPN2, MAX, SMYD5, NRADD, OAZ1, SPATA7, RAP1B, BLOC1S6, SYNGR2, KIF3B, SWI5, SMYD2, RAB6A, SLAMF1, JUN, HOMER1, FZD7, L1CAM, SMAD5, PBX1, LSM2, SEM1, CCDC88A, FGF15, PPP5C, CNOT7, SNAI1, TMEM119, FGFR1, DCP1B, RAD9A, FLT1, MCM9, CTCF, SYNE4, ING4, MAP1LC3B, HINT1, LRRFIP2, YAF2, RAB8B, DLGAP4, CNOT6L, SYK, RHBDF2, TFIP11, TERF1, KLF15, TERF2, QTRT1, TET3, KXD1, GAS1, EVL, WBP1, LEF1, NKD1, GNAI1, POLR2A, FRZB, TGS1, NRIP1, SAP18, STX3, PAK3, CLASP1, SASH1, RNF20, ATAD1, WTAP, TAF11, RAD50, TSPAN13, PER3, KIF26A, LAMTOR2, LGR4, SNTB2	297	5577	29110	1.8453315656112859	3.4230098644449924E-8	3.4230069372867644E-8	3.3308254219199757E-8
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	78	24.68354430379747	3.3272223547963953E-10	SCOC, ZFP687, CMAS, SPPL2B, GTF2B, CELF2, HIKESHI, NUCKS1, BMYC, CTCF, CCAR2, CDC14B, NFU1, CDC20, ING4, HINT1, UCHL1, CCND2, YAF2, PDK2, TSFM, PRKCB, USP3, CIRBP, LIG4, SCRIB, ARAP1, MED4, TERF1, GTF2F2, KLF15, TERF2, TRAF4, SAPCD2, SETBP1, FANCD2, SUB1, TET3, SDE2, WAC, GEMIN5, CHST2, SMARCD2, MYCBP, ABCB6, BRAT1, LEF1, GNAI1, POLR2A, PSMB2, BTBD1, UBN2, HSF1, NRIP1, SAP18, SASH1, RNF20, JUN, ZFP638, WTAP, TAF11, PYM1, SMAD5, PBX1, LSM2, TNRC6C, RAD50, GNL3L, NFIC, CAPRIN2, SNAI1, SNRNP48, TAF5, SERGEF, RSL24D1, GZF1, RAD9A, SNTB2	306	3665	29926	2.0813631864751354	1.3874514082079514E-7	3.468629304875242E-8	3.4020848577793144E-8
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	125	39.55696202531646	2.766345285043956E-8	CEP126, SCOC, PLVAP, ZFP687, TES, TPMT, CPNE6, HIKESHI, CCAR2, NFU1, CDC20, NPEPPS, LSM12, CCND2, CDH1, DPYSL5, PIP4K2A, TNS4, HMGN2, VPS36, PLS1, TPM4, PRKCB, USP3, CIRBP, SCRIB, THOC7, TOM1L1, STIM1, AKAP9, GEMIN5, EIF5A2, ATXN7L3B, SLAIN1, VPS26B, RASGRP2, SKA1, SPATA7, RAP1B, STRIP1, BLOC1S6, KIF3B, BTBD1, HLCS, PCBP4, SMYD2, HMGCLL1, HOMER1, PYM1, SMAD5, CCDC88A, PPP5C, CNOT7, CAPRIN2, SNAI1, TMEM119, INTS7, PLCH1, CEP85, SERGEF, LRCH3, FGFR1, DCP1B, DOCK4, ZMYND19, MAST4, CELF2, SNX10, GPT, LRRC1, PCMTD2, MAP1LC3B, HINT1, UCHL1, MLST8, VCPKMT, RIOK1, ENOPH1, RALGPS2, CNOT6L, SYK, AKTIP, TFIP11, CCDC117, ARAP1, TERF1, COPZ1, QTRT1, TRAF4, SAPCD2, TET3, SDE2, KXD1, EVL, EXOC1, MYCBP, EI24, BRAT1, NT5C2, NKD1, GNAI1, SH3BGRL, POLR2A, PSMB2, SH3BP1, TGS1, HSF1, SAP18, PAK3, CLASP1, SASH1, WTAP, CNBP, GSR, KDF1, BLCAP, MEIS2, GNMT, TPPP3, PER3, KIF26A, TRIM37, RHEBL1, GZF1, SNTB2	278	5424	18521	1.535359102098852	9.128935404278948E-7	9.128939440645055E-7	8.85230491214066E-7
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	120	37.9746835443038	2.6218060507699144E-7	ZFP687, CMAS, GTF2B, RPP30, GPATCH2, HIKESHI, NUCKS1, CCAR2, CDC14B, NPEPPS, CCND2, PIP4K2A, HMGN2, VPS36, PRKCB, USP3, CIRBP, LIG4, SETMAR, ZFP617, MED4, GTF2F2, THOC7, FAM118B, FANCD2, SUB1, GEMIN5, RHNO1, RNASEH2C, MAX, EIF5A2, SNU13, ZFP507, NRADD, RAD51AP1, SWI5, SMYD2, RREB1, JUN, ZFP638, PYM1, SMAD5, PBX1, LSM2, SEM1, LSM8, PPP5C, CNOT7, GNL3L, RFXAP, SNAI1, INTS7, CEP85, SERGEF, RSL24D1, FGFR1, DCP1B, RAD9A, INTS14, MCM9, CELF2, ZFP81, BMYC, CTCF, SYNE4, ING4, HINT1, ZFP74, ZMYM5, ENOPH1, YAF2, ZFP810, CNOT6L, MSL2, DDX51, TFIP11, CCDC117, TERF1, DDX50, KLF15, TERF2, QTRT1, PHF20L1, TRAF4, SETBP1, SAPCD2, TET3, WAC, SDE2, KXD1, SMARCD2, MYCBP, EI24, BRAT1, LEF1, GNAI1, POLR2A, PSMB2, SH3BP1, TGS1, NRIP1, HSF1, SAP18, ZFP420, ZFP661, RNF20, ZFP952, WTAP, CNBP, TAF11, BLCAP, MEIS2, RAD50, PER3, NFIC, SNRNP48, TAF5, YPEL3, LPIN3, GZF1	278	5324	18521	1.5016296504494375	8.651923674829476E-6	4.325979983770358E-6	4.194889681231863E-6
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	55	17.405063291139243	1.068234159769324E-6	PLEKHF2, ZFP687, FLT1, ZMYND19, CPNE6, ZFP81, CTCF, ING4, ZFP74, CHORDC1, RIOK1, TNS3, YAF2, ZFP810, CNOT6L, TPM4, MSL2, ZFP617, ARAP1, KLF15, PHF20L1, RNF144A, QTRT1, COL2A1, STIM1, CARS2, AU041133, SMYD5, ZFP507, NT5C2, MTMR4, GNA14, ZNHIT2, POLR2A, SMYD2, PAK3, RREB1, HMGCLL1, ZFP420, ZFP661, RNF20, GALNT7, ZFP952, SMAD5, RAD50, PPP5C, CNOT7, PDP2, CAPRIN2, SNAI1, SNRNP48, RHEBL1, YPEL3, GZF1, FGFR1	297	2697	29110	1.998791524190115	5.948297633997512E-4	2.9750321349575673E-4	2.894914572974868E-4
GOTERM_CC_DIRECT	GO:0005730~nucleolus	28	8.860759493670885	1.5414826013669157E-6	DOCK4, RPP30, GPATCH2, SNU13, NUCKS1, BMYC, CTCF, GNAI1, CDC14B, CCND2, TGS1, NRIP1, RNF20, PYM1, SETMAR, TFIP11, DDX51, TERF1, DDX50, GNL3L, SAPCD2, FANCD2, RPL7L1, SUB1, CEP85, RSL24D1, YPEL3, GZF1	306	940	29926	2.913113614240022	6.42592189340152E-4	1.2855964895400077E-4	1.260932767918137E-4
GOTERM_BP_DIRECT	GO:0045893~positive regulation of DNA-templated transcription	25	7.9113924050632916	1.9278756032186814E-6	MYCBP, MAX, LEF1, BMYC, CTCF, ING4, CDH1, SPP1, YAF2, RNF20, FZD1, JUN, PRKCB, FZD7, CNBP, MSL2, ARAP1, MED4, KLF15, NFIC, RFXAP, SNAI1, WAC, TRIM37, TAF5	304	783	29775	3.1272055858035896	0.003320064976282233	0.0033255854155522253	0.0033178739131393504
UP_KW_PTM	KW-0597~Phosphoprotein	171	54.11392405063291	3.193233809467026E-6	ZFP687, RTKN, TPMT, GTF2B, UXS1, RPP30, TMEM94, GPATCH2, NUCKS1, CCAR2, CDC20, LSM12, CCND2, CDH1, DPYSL5, CHORDC1, PIP4K2A, TNS4, HMGN2, TNS3, PDK2, PLS1, DGAT1, TPM4, PRKCB, CIRBP, ALG3, SCRIB, MED4, GTF2F2, THOC7, FAM118B, TOM1L1, STIM1, FANCD2, SUB1, RPL7L1, AKAP9, SPNS1, GEMIN5, MXRA7, RHNO1, MAX, CCDC25, SNU13, SLC1A4, ATXN7L3B, ZFP507, SLAIN1, VPS26B, RASGRP2, MTMR4, SKA1, RAP1B, RAD51AP1, STRIP1, ABR, BLOC1S6, ZNHIT2, SYNGR2, HLCS, SWI5, SMYD2, THEM6, RAB6A, RREB1, SLAMF1, JUN, HOMER1, ZFP638, PYM1, DSTN, L1CAM, SMAD5, LSM2, CCDC88A, NDUFAF4, RFXAP, CAPRIN2, SNAI1, TMEM119, INTS7, CEP85, SERGEF, AVL9, LRCH3, CDS2, FGFR1, DCP1B, RAD9A, PLEKHF2, DOCK4, FLT1, MAST4, SOWAHC, MCM9, BMYC, GPT, CTCF, LRRC1, MAP1LC3B, HINT1, UCHL1, STBD1, MLST8, LRRFIP2, EMB, RIOK1, YAF2, RALGPS2, RAB8B, DLGAP4, TSFM, VPS9D1, SYK, AKTIP, RHBDF2, MSL2, DDX51, TFIP11, CCDC117, ARAP1, TERF1, DDX50, TERF2, QTRT1, PHF20L1, TRAF4, SAPCD2, WAC, SDE2, EVL, VAMP4, SMTNL2, EXOC1, MAGEH1, SMARCD2, EI24, BRAT1, LEF1, NT5C2, NRAS, POLR2A, SH3BP1, UBN2, TGS1, NRIP1, HSF1, SPP1, PAK3, CLASP1, SASH1, RNF20, ATAD1, WTAP, CNBP, KDF1, SVIP, GNMT, TNRC6C, RAD50, TSPAN13, PER3, KIF26A, NFIC, TRIM37, CDR2L, LPIN3, LGR4, GZF1, SNTB2	231	7845	13166	1.2423530580318343	6.066969876883377E-5	6.386467618934052E-5	5.7478208570406464E-5
UP_SEQ_FEATURE	REGION:Disordered	213	67.40506329113924	3.5967758554625962E-6	SCOC, TMEM183A, TES, CMAS, D16ERTD472E, GPATCH2, TMEM94, CCAR2, CDC20, CHORDC1, PIP4K2A, TNS4, TNS3, COG8, PRKCB, CIRBP, SCRIB, ZFP617, MED4, SUB1, AKAP9, MXRA7, RHNO1, TMEM161A, ATXN7L3B, ZFP507, SLAIN1, NRADD, MTMR4, OAZ1, SKA1, STRIP1, ABR, BLOC1S6, ZNHIT2, PCBP4, HLCS, ERI2, RREB1, SERF2, SLAMF1, FZD1, JUN, ZFP638, HOMER1, FZD7, BC049715, L1CAM, PBX1, CCDC88A, PPP5C, NDUFAF4, SNAI1, PLCH1, INTS7, CEP85, AVL9, PKIG, DCP1B, CDS2, 4930507D05RIK, SNX10, GPT, CTCF, PCSK4, LRRC1, PCMTD2, ING4, MAP1LC3B, STBD1, ZMYM5, RIOK1, EMB, RALGPS2, DLGAP4, SYK, CCDC117, TERF1, TERF2, PHF20L1, COL2A1, TET3, WAC, SDE2, GAS1, KXD1, VAMP4, SMTNL2, CHST2, EXOC1, MAGEH1, NKD1, SLC17A9, FRZB, UBN2, HSF1, SPP1, PAK3, ANKRD50, ZFP952, GSR, SVIP, TPPP3, PER3, KIF26A, NFIC, TSR2, LGR4, GZF1, CEP126, PLVAP, ZFP687, RTKN, TPMT, SPPL2B, HIKESHI, NUCKS1, CDC14B, CCND2, POFUT1, CDH1, HMGN2, DGAT1, TPM4, THOC7, FAM118B, TOM1L1, STIM1, FANCD2, SPNS1, GEMIN5, SMYD5, MAX, CCDC25, SLC1A4, RASGRP2, SPATA7, RAD51AP1, KIF3B, BTBD1, CACFD1, PYM1, SMAD5, LSM2, GNL3L, SYNDIG1L, CAPRIN2, RFXAP, TMEM119, SERGEF, LRCH3, RSL24D1, FGFR1, RAD9A, PLEKHF2, DOCK4, FLT1, MAST4, SOWAHC, CELF2, MCM9, ZFP81, SYNE4, LRRFIP2, YAF2, D630023F18RIK, VPS9D1, AKTIP, RHBDF2, MSL2, DDX51, TFIP11, ARAP1, DDX50, KLF15, QTRT1, SETBP1, SAPCD2, RTN4RL1, STX5A, EVL, VSTM2B, SMARCD2, WBP1, EI24, LEF1, NT5C2, LMF1, PRTG, POLR2A, SH3BP1, TGS1, NRIP1, NNAT, NHS, SAP18, CLASP1, SASH1, ZFP661, GALNT7, RNF20, WTAP, TAF11, KDF1, MEIS2, TNRC6C, BMT2, TRIM37, SNRNP48, TAF5, CDR2L, LPIN3, SNTB2	297	13087	22194	1.2162381822349728	0.0034541253319655407	0.0034600983729550176	0.0034600983729550176
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	29	9.177215189873419	1.950997941301838E-5	CHIC2, SCOC, DOCK4, ABCB6, EI24, UXS1, NRAS, LAPTM4A, CDH1, NHS, SPP1, AP1S2, RAB6A, CLASP1, GALNT7, COG8, TAF11, B3GALT6, ARAP1, RNF144A, CCDC88A, SYNDIG1L, AKAP9, SDE2, STX5A, CEP85, VAMP4, CHST2, SNTB2	306	1144	29926	2.4791295306001184	0.008102735209446488	0.0013559435692047776	0.001329930263320753
GOTERM_CC_DIRECT	GO:0005768~endosome	14	4.430379746835443	6.528334425203891E-5	SCOC, FLT1, ABCB6, CPNE6, SNX10, VPS26B, L1CAM, MTMR4, TOM1L1, BLOC1S6, CDH1, PAK3, VPS36, RAB8B	306	347	29926	3.945715846376975	0.026856809016722494	0.003889022079014318	0.0038144125427262733
GOTERM_BP_DIRECT	GO:0016477~cell migration	13	4.113924050632911	1.0396385609265966E-4	FLT1, SYK, BRAT1, SCRIB, L1CAM, CCDC88A, ABR, SH3BP1, CDH1, CEP85, PAK3, AVL9, CLASP1	304	315	29775	4.042136591478696	0.1641841578915879	0.08966882587991895	0.08946089816773364
GOTERM_CC_DIRECT	GO:0000785~chromatin	17	5.379746835443038	1.1103568670028127E-4	SMARCD2, JUN, MAX, USP3, LEF1, MSL2, NUCKS1, BMYC, CCAR2, RAD51AP1, RAD50, CCND2, HLCS, NRIP1, TAF5, HMGN2, RHNO1	306	525	29926	3.1667724867724862	0.0452487581065848	0.005787735169252161	0.00567669948255188
GOTERM_BP_DIRECT	GO:0071479~cellular response to ionizing radiation	6	1.89873417721519	1.6907060773343948E-4	RAD51AP1, SWI5, LIG4, INTS7, RAD9A, RHNO1	304	51	29775	11.522832817337461	0.25298607707567644	0.0972155994467277	0.09699017196974978
GOTERM_MF_DIRECT	GO:0003713~transcription coactivator activity	11	3.481012658227848	2.3899452269945097E-4	RNF20, ING4, MYCBP, SUB1, NRIP1, TAF11, TRIM37, NUCKS1, MED4, YAF2, LPIN3	297	247	29110	4.364972259709102	0.12465383975353295	0.04437331638119806	0.04317834376770081
UP_SEQ_FEATURE	COMPBIAS:Polar residues	119	37.65822784810127	2.485563221327004E-4	CEP126, ZFP687, RTKN, TES, TPMT, D16ERTD472E, GPATCH2, CCAR2, CDC14B, CDC20, CCND2, PIP4K2A, TNS4, TNS3, CIRBP, SCRIB, TOM1L1, STIM1, FANCD2, SUB1, AKAP9, RHNO1, MAX, CCDC25, ZFP507, SLAIN1, RASGRP2, MTMR4, SPATA7, RAD51AP1, ABR, KIF3B, ERI2, RREB1, SERF2, SLAMF1, JUN, HOMER1, ZFP638, PYM1, SMAD5, PBX1, CCDC88A, GNL3L, RFXAP, CAPRIN2, TMEM119, PLCH1, CEP85, PKIG, AVL9, LRCH3, FGFR1, DCP1B, RAD9A, PLEKHF2, DOCK4, FLT1, MAST4, SOWAHC, MCM9, CELF2, ZFP81, SNX10, CTCF, SYNE4, PCMTD2, LRRFIP2, YAF2, RALGPS2, DLGAP4, D630023F18RIK, RHBDF2, TERF1, DDX50, TERF2, PHF20L1, SETBP1, RTN4RL1, TET3, WAC, SDE2, KXD1, STX5A, EVL, SMTNL2, EXOC1, VSTM2B, MAGEH1, WBP1, NKD1, PRTG, POLR2A, SH3BP1, FRZB, UBN2, TGS1, NRIP1, HSF1, SPP1, NHS, PAK3, ANKRD50, CLASP1, SASH1, RNF20, WTAP, KDF1, MEIS2, TNRC6C, PER3, KIF26A, NFIC, TSR2, TRIM37, CDR2L, LPIN3, GZF1, SNTB2	297	6714	22194	1.3244780242099277	0.21269605902061162	0.11955559094582888	0.11955559094582888
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription by RNA polymerase II	33	10.443037974683545	3.1700855360925937E-4	SMARCD2, AU041133, MAX, LEF1, ZFP81, NUCKS1, CTCF, CDC14B, ZFP74, PCBP4, HSF1, NRIP1, HMGN2, RREB1, ZFP420, ZFP661, ZFP810, ZFP952, JUN, PRKCB, ZFP617, MED4, KLF15, SMAD5, PBX1, PHF20L1, PPP5C, NFIC, SUB1, RFXAP, SNAI1, TAF5, GZF1	304	1632	29775	1.9804868904798762	0.4212741774456499	0.13231040855585824	0.13200360181138088
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	22	6.962025316455696	3.8350843059669053E-4	RNF20, SMARCD2, FLT1, SYK, MAST4, PRKCB, MCM9, GTF2B, SETMAR, BMYC, DDX51, MTMR4, DDX50, CDC14B, ING4, PPP5C, WAC, SMYD2, VCPKMT, RIOK1, PAK3, FGFR1	304	897	29775	2.4021959162119346	0.4840156949922396	0.13231040855585824	0.13200360181138088
UP_SEQ_FEATURE	COMPBIAS:Basic and acidic residues	98	31.0126582278481	4.647949371390843E-4	CEP126, ZFP687, TES, TMEM94, GPATCH2, NUCKS1, CCAR2, CDH1, CHORDC1, HMGN2, COG8, TPM4, PRKCB, SCRIB, ZFP617, MED4, FANCD2, SUB1, AKAP9, MXRA7, MAX, CCDC25, SLAIN1, NRADD, SKA1, RAD51AP1, STRIP1, ABR, BLOC1S6, ZNHIT2, RREB1, SERF2, ZFP638, L1CAM, CCDC88A, PPP5C, GNL3L, NDUFAF4, PLCH1, SERGEF, CDS2, DOCK4, MAST4, 4930507D05RIK, MCM9, SNX10, PCSK4, LRRC1, ING4, MAP1LC3B, LRRFIP2, EMB, RIOK1, YAF2, DLGAP4, AKTIP, DDX51, TFIP11, DDX50, TERF2, PHF20L1, COL2A1, SETBP1, RTN4RL1, WAC, SDE2, GAS1, EVL, VAMP4, EXOC1, MAGEH1, LEF1, NKD1, PRTG, UBN2, TGS1, NRIP1, SPP1, NHS, SAP18, PAK3, CLASP1, SASH1, RNF20, GALNT7, WTAP, TAF11, KDF1, SVIP, TNRC6C, TPPP3, PER3, TSR2, TRIM37, SNRNP48, CDR2L, LPIN3, GZF1	297	5363	22194	1.3655179428067736	0.3606074373909258	0.14904424317593304	0.14904424317593304
GOTERM_BP_DIRECT	GO:0043923~positive regulation by host of viral transcription	4	1.2658227848101267	6.383143358697199E-4	JUN, TAF11, LEF1, NUCKS1	304	17	29775	23.045665634674922	0.6676091689508623	0.18351537156254447	0.18308982867196466
KEGG_PATHWAY	mmu04310:Wnt signaling pathway	10	3.1645569620253164	6.893357551936698E-4	FZD1, JUN, CCND2, FRZB, PRKCB, FZD7, LEF1, CCAR2, NKD1, LGR4	136	175	9789	4.113025210084034	0.15835196606280288	0.09219648258495235	0.09219648258495235
GOTERM_CC_DIRECT	GO:0000793~condensed chromosome	5	1.5822784810126582	7.240839056413657E-4	FANCD2, GTF2B, SETMAR, LIG4, CTCF	306	40	29926	12.22467320261438	0.26070064397483417	0.0314521089942794	0.030848711219808807
KEGG_PATHWAY	mmu04015:Rap1 signaling pathway	11	3.481012658227848	7.375718606796187E-4	RAP1B, NRAS, DOCK4, FGF15, FLT1, CDH1, PRKCB, EVL, RASGRP2, GNAI1, FGFR1	136	214	9789	3.699800714678395	0.16844763032107612	0.09219648258495235	0.09219648258495235
GOTERM_BP_DIRECT	GO:0006974~DNA damage response	12	3.79746835443038	7.485440417667216E-4	RAD51AP1, RAD50, FANCD2, BRAT1, MCM9, WAC, MSL2, MLST8, INTS7, BMYC, CCAR2, RAD9A	304	338	29775	3.4773045780130802	0.7252028219478285	0.1844626388639421	0.18403489941150397
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	14	4.430379746835443	7.54247218088235E-4	WTAP, ZFP638, GPATCH2, TFIP11, HIKESHI, KLF15, THOC7, CNOT7, NRIP1, RFXAP, SDE2, WAC, SAP18, RREB1	306	448	29926	3.0561683006535945	0.26994818137972365	0.0314521089942794	0.030848711219808807
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II transcription regulatory region sequence-specific DNA binding	13	4.113924050632911	0.0011636305660510879	ZFP810, ZFP952, AU041133, MAX, LEF1, ZFP81, ZFP617, KLF15, SMAD5, PBX1, RFXAP, SNAI1, RREB1	297	413	29110	3.085169695339187	0.47718082329314526	0.1160609659567247	0.11293544622718991
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	37	11.708860759493671	0.0012281492918333377	PLVAP, FLT1, MAX, UXS1, BMYC, NT5C2, PRTG, BLOC1S6, BTBD1, CDH1, HLCS, HSF1, PDK2, SLAMF1, RNF20, FZD1, JUN, VPS9D1, TPM4, DGAT1, WTAP, HOMER1, GSR, L1CAM, TERF1, FAM118B, GNMT, RAD50, PPP5C, COL2A1, STIM1, TRAF4, SUB1, TAF5, CDR2L, CEP85, FGFR1	297	2076	29110	1.7468681678700948	0.4956574481837759	0.1160609659567247	0.11293544622718991
GOTERM_CC_DIRECT	GO:0005813~centrosome	17	5.379746835443038	0.0012345316924069036	CEP126, PRKCB, SPPL2B, SNX10, SLC1A4, SKA1, GNAI1, CDC14B, CDC20, CCDC88A, CCND2, KIF3B, HSF1, CAPRIN2, AKAP9, CEP85, CLASP1	306	655	29926	2.538252756573367	0.40256975441852594	0.043984271461484835	0.04314044850778729
GOTERM_MF_DIRECT	GO:0003677~DNA binding	29	9.177215189873419	0.0012502078918139106	ZFP687, MAX, MCM9, GTF2B, CCDC25, LEF1, CTCF, ZFP507, RAD51AP1, ZFP74, POLR2A, PCBP4, HSF1, YAF2, ZFP661, JUN, ZFP638, TAF11, LIG4, SETMAR, MEIS2, GTF2F2, KLF15, PBX1, RAD50, SETBP1, NFIC, RFXAP, TAF5	297	1480	29110	1.9205341705341705	0.5018238052928681	0.1160609659567247	0.11293544622718991
GOTERM_CC_DIRECT	GO:0016604~nuclear body	12	3.79746835443038	0.0012657344305463262	CNOT7, SETBP1, RPN2, FANCD2, GTF2B, NHS, SAP18, GEMIN5, HIKESHI, INTS7, TERF1, TERF2	306	360	29926	3.2599128540305014	0.4103024933269219	0.043984271461484835	0.04314044850778729
GOTERM_BP_DIRECT	GO:0008283~cell population proliferation	11	3.481012658227848	0.0013443605606413504	RAP1B, JUN, BRAT1, OTUD6B, HSF1, GAS1, SETMAR, SCRIB, TNS3, PBX1, FGFR1	304	309	29775	3.486682422074604	0.9017836093263272	0.2898777458882912	0.2892055656079705
UP_KW_BIOLOGICAL_PROCESS	KW-0227~DNA damage	16	5.063291139240507	0.0015089542950601229	BRAT1, MCM9, USP3, MSL2, LIG4, NUCKS1, CCAR2, CDC14B, RAD51AP1, RAD50, FANCD2, SWI5, HSF1, INTS7, RAD9A, RHNO1	168	420	11212	2.542403628117914	0.11111492405397727	0.11769843501468959	0.11317157212950922
GOTERM_BP_DIRECT	GO:0051123~RNA polymerase II preinitiation complex assembly	5	1.5822784810126582	0.0016753733878602476	GTF2B, TAF11, TAF5, MED4, GTF2F2	304	50	29775	9.794407894736842	0.9445593795051755	0.311942502390207	0.31121915745712825
GOTERM_MF_DIRECT	GO:0019003~GDP binding	6	1.89873417721519	0.001775885852918338	RAP1B, NRAS, UCP2, RHEBL1, GNAI1, RAB8B	297	85	29110	6.9185977421271545	0.6284410648788232	0.11954503315285654	0.11632568755628052
